Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7
-1.188344369,0.920061855,-0.756436649,0.950780343,0.049375217,1.040652828,0.46659234
-1.188344369,0.920061855,-0.756436649,0.950780343,0.049375217,1.040652828,0.46659234
-1.188344369,0.920061855,-0.756436649,0.950780343,0.049375217,1.040652828,0.46659234
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.130598504,1.369518802,0.087739895,0.48750573,0.012837308,1.682865566,0.079151505
-1.130598504,1.369518802,0.087739895,0.48750573,0.012837308,1.682865566,0.079151505
-1.130598504,1.369518802,0.087739895,0.48750573,0.012837308,1.682865566,0.079151505
-1.130598504,1.369518802,0.087739895,0.48750573,0.012837308,1.682865566,0.079151505
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.613090063,2.210110829,0.366104667,-0.314886783,0.624301168,-0.122878505,0.105635593
-1.613090063,2.210110829,0.366104667,-0.314886783,0.624301168,-0.122878505,0.105635593
-1.613090063,2.210110829,0.366104667,-0.314886783,0.624301168,-0.122878505,0.105635593
-1.613090063,2.210110829,0.366104667,-0.314886783,0.624301168,-0.122878505,0.105635593
-1.613090063,2.210110829,0.366104667,-0.314886783,0.624301168,-0.122878505,0.105635593
-1.613090063,2.210110829,0.366104667,-0.314886783,0.624301168,-0.122878505,0.105635593
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.51158949,1.636902136,0.461886762,-1.54056992,0.350381774,0.018423177,0.143534281
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.6209534,1.521894905,0.253142585,-1.66154643,0.480444938,0.124779774,0.325546933
-1.637045786,1.527830422,0.256766087,-1.65416898,0.477335252,0.121980123,0.323237586
-1.637045786,1.527830422,0.256766087,-1.65416898,0.477335252,0.121980123,0.323237586
-1.790504121,1.164650407,0.581754499,-1.723485224,0.55305552,0.0294461,0.225533377
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.247405685,0.21788088,0.014813269,1.523452586,0.62256853,1.263652707,0.502522625
-1.247405685,0.21788088,0.014813269,1.523452586,0.62256853,1.263652707,0.502522625
-1.247405685,0.21788088,0.014813269,1.523452586,0.62256853,1.263652707,0.502522625
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.216079728,0.201980763,-1.228173712,1.008061457,0.498522951,0.293677434,0.824948645
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.017350472,1.419316593,-0.453506851,0.524010035,-0.25192611,1.292827339,0.11698997
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.454405091,2.272920852,0.425713287,-0.300761489,0.865634925,-0.078072184,0.120928992
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.481688818,2.222541929,0.3181679,-0.1523573,0.458533482,-0.088523312,0.182132428
-1.481688818,2.222541929,0.3181679,-0.1523573,0.458533482,-0.088523312,0.182132428
-1.481688818,2.222541929,0.3181679,-0.1523573,0.458533482,-0.088523312,0.182132428
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
